,KL,TV
0,0.0895153696531413,0.14386335115775914
1,0.12145500757250959,0.17459082188745048
2,0.1366234075888374,0.18259623552803858
3,0.13173511802071652,0.1813126785567155
4,0.06087977995190011,0.12540929225273867
5,0.1452457990578009,0.18962089196965196
6,0.1865074629119623,0.21592291820282064
7,0.0195641709164285,0.07201762978271917
8,0.18175603821868463,0.20524912305278248
9,0.048913377956947175,0.11183421994581523
10,0.09951956320423871,0.15761944383222803
11,0.1361746888517239,0.18241612050845477
12,0.1573886908276584,0.1975949274751578
13,0.08039634503045812,0.14309974103943096
14,0.08171577022505697,0.14558961415043922
15,0.11063848659854802,0.16653419472034836
16,0.09656909494437502,0.15442397611552952
17,0.02709715795971905,0.08286980098140957
18,0.055478325832256654,0.12022828151781864
19,0.11832828973915084,0.1653948264031619
20,0.093838731038773,0.14896259349150462
21,0.11435857504841433,0.1689828026226846
22,0.035760678997176346,0.09430545963888122
23,0.1067093351692401,0.1645221402513748
24,0.1102315136728134,0.16623220736697558
25,0.1918341158231383,0.2197410862303798
26,0.06771593642119146,0.1308265375391579
27,0.03355798238837064,0.09178981799660987
28,0.07950927450387964,0.14059298880677695
29,0.046672332099070665,0.11074718530440104
30,0.11662501076202421,0.17134918055050688
31,0.08809321516696159,0.1450009472223672
32,0.046095336522113686,0.10896808874625785
33,0.0796355969077586,0.14163320090955736
34,0.07842133324675823,0.14355372285542325
35,0.18802156571272388,0.2138335624295523
36,0.050490429466228406,0.11317826721923652
37,0.04348036106110791,0.10187364098675797
38,0.054507876536843226,0.11127711856685422
39,0.13106744122366734,0.17985086345251147
40,0.07927142946073727,0.13892903140904903
41,0.05234962649992062,0.10995972914215565
42,0.07116750267568019,0.13399742365815237
43,0.08644939156850001,0.14881876200713706
44,0.09381896858850554,0.15503482801499213
45,0.09571608915106214,0.15456901920786684
46,0.10886632253193274,0.16567856840686093
47,0.08243849003971612,0.14449639073172446
48,0.15079324790069704,0.19172611987867702
49,0.067010559626911,0.1283737787276768
50,0.02744452644361449,0.08373950538456787
51,0.06811363061680353,0.12909429268786943
52,0.018608583416767112,0.06982929545422205
53,0.04485355309419646,0.10449952075256524
54,0.021655364573368186,0.07248897500344455
55,0.06649508500045334,0.12958538864478233
56,0.050258090822421456,0.11383834735380598
57,0.11709455584305173,0.16883286421194194
58,0.057564589070126876,0.11884525364603751
59,0.1119368543250825,0.1690618975020723
60,0.13943138937611405,0.18612201760969246
61,0.05942654245971793,0.1221721529434413
62,0.024646630779294954,0.08082863261163274
63,0.047354036920858364,0.1072434704188065
64,0.05549847528012358,0.1109417050273968
65,0.1002344219806555,0.16058300006173745
66,0.09196982115722058,0.1541256104825584
67,0.10621969845733954,0.16073981707092896
68,0.05539603901048998,0.1154341836370174
69,0.1558322582214215,0.19528513447778906
70,0.1008237473068193,0.1598186624165757
71,0.09023010745110485,0.15319028378385174
72,0.14626895360693995,0.19123784607084504
73,0.06431185813334872,0.1270714770005418
74,0.09952229116313183,0.15906750539542042
75,0.085739847931436,0.14851357750596828
76,0.09697669825461747,0.1551789570413332
77,0.05159701177044028,0.11457882352939529
78,0.03693804680406182,0.09921384250534099
79,0.1986987833805621,0.22371563151286297
80,0.07888182347403513,0.14272466385913793
81,0.1231906392245872,0.16997271323049554
82,0.028660787055463342,0.08697470176662483
83,0.13277392188513137,0.18284513087861007
84,0.043499206561568755,0.1053682633907375
85,0.04049612594343784,0.1009857264276745
86,0.2044319750297095,0.2190945008547172
87,0.09466443077432636,0.14910998545565057
88,0.15471575988451744,0.19476004069042427
89,0.0644467556921094,0.12792767030197377
90,0.08676823726153371,0.14986753963078275
91,0.08153196864820494,0.14088917956597682
92,0.04277256752152657,0.1008933835581737
93,0.12098167878760618,0.1701358954412507
94,0.12009274655223859,0.1743918868787048
95,0.0671110779682279,0.12828983608039757
96,0.1097704317483381,0.1653418819272092
97,0.08113211736420377,0.14512612962200816
98,0.10708694127914084,0.16180632347459914
99,0.10652733768000748,0.16326255736773407
100,0.09164994821937843,0.15095199739371995
101,0.01933099671725253,0.07012846456598679
102,0.02404552427933153,0.08000772748856932
103,0.17826384596361344,0.20432522755554428
104,0.11960554167839174,0.1741903551585576
105,0.11013344449170444,0.16855931252539694
106,0.08409042317952646,0.14481005258379662
107,0.0998096891239469,0.1582751225726911
108,0.0961447350926601,0.15380191347588135
109,0.10572538451911098,0.16026616961291784
110,0.09595658075766765,0.15447544006600092
111,0.06823532426945667,0.12814319734944815
112,0.03436647927672543,0.09030225135244715
113,0.07909026816922382,0.14260573689466047
114,0.12149137050389691,0.1744182742404631
115,0.057037841103855735,0.11641362673830138
116,0.044446636755928186,0.10831785798360824
117,0.04264536755490625,0.10392584407278477
118,0.09715717037743718,0.15455857038589613
119,0.09900648413872533,0.1576830712186905
120,0.09877492502817849,0.15415770339269474
121,0.09442909274823193,0.15570836863346701
122,0.05738889831457249,0.12144941469405869
123,0.03737645147826264,0.09379360830721403
124,0.06305042559691675,0.1255991026179997
125,0.11141086128147956,0.16282270760243564
126,0.11442008015337035,0.1728945047124321
127,0.029219205614300747,0.08654664699258285
128,0.08865767109120934,0.14171784181222216
129,0.12727429007193436,0.17558077661800067
130,0.0395157521687271,0.0945260948854968
131,0.16180063028563346,0.20144140364600435
132,0.10239534012438795,0.15716028289352435
133,0.12208687821277818,0.1743983648343578
134,0.0027927238476280446,0.02485462176993975
135,0.19665922383809306,0.21087912977809478
