,KL,TV
0,0.020933460767207056,0.07465978680034346
1,0.040051355523366604,0.10241979605472412
2,0.020060676530121706,0.07197945312983228
3,0.002767137439419272,0.021960793974612043
4,0.027516078662924142,0.08504435305671415
5,0.010751634369853559,0.05264299287720432
6,0.01773521410003799,0.06836586835057866
7,0.03481502218300415,0.09533399817525122
8,0.002721136766426193,0.025422043378912303
9,0.04861214887720483,0.11071140366386766
10,0.008269391622898956,0.046689494403337514
11,0.007209240856165014,0.03988231307871086
12,0.025419075568623134,0.08174903084915384
13,0.03368634599813272,0.09287215776084376
14,0.02060235486754029,0.07088974103293993
15,0.011755510571761434,0.054646885435998556
16,0.006860849995283422,0.039924273183899614
17,0.030094851957614462,0.08720399306818097
18,0.005694809597654003,0.03808036505472756
19,0.006928676556748937,0.024232835467973828
20,0.06167125428744879,0.125781450798858
21,0.017286791949291076,0.06766621743124424
22,0.017422893271904667,0.0644975180335392
23,0.009506610019000739,0.049863427217426676
24,0.06320295342238211,0.12862332387406855
25,0.010827679016940645,0.053579626667551464
26,0.033791499499352506,0.09177751492986394
27,0.041107478625102556,0.10058398744298398
28,0.036481435141280015,0.09839657028146498
29,0.010442236271374038,0.052614404394126436
30,0.044939175387236664,0.10741142769603325
31,0.04528017615347163,0.10635079209650845
32,0.023611715225551447,0.07893723611333513
33,0.011141330118447172,0.054207168845455636
34,0.018453231332254766,0.06919995742468163
35,0.01986508142437086,0.07112227978461957
36,0.03809062280799578,0.09924969915539698
37,0.01995645951720268,0.06997547175429224
38,0.020872629829404698,0.07465406306495041
39,0.04369969494344963,0.10741229502286735
40,0.0016897233723968288,0.01713910199331804
41,0.04812366850878411,0.11269780814403088
42,0.03291393776026947,0.09378190551509596
43,0.02298290098417759,0.07547397528013629
44,0.049815837429137574,0.111284182472432
45,0.00832421919002428,0.04535434012701425
46,0.0019911170335581447,0.021241057497584807
47,0.045208081088755625,0.10749519175319217
48,0.005500677660759442,0.037493590430805725
49,0.0020175855199718843,0.018187427012460646
50,0.0067960773973415965,0.042385239583131756
51,0.012928609751204424,0.05607265165135878
52,0.03119176113910588,0.09179884576414445
53,0.0124275409428057,0.05586135113907495
54,0.028993966421656976,0.08774131023145113
55,0.011949094398858053,0.055635965233296954
56,0.03757531306487942,0.09825143901154686
57,0.008018771002079098,0.04549599021060105
58,0.015007438697796,0.04661001717016307
59,0.048126278159164634,0.11100362991244998
60,0.010546066894468893,0.053091300105295974
61,0.04946318393912614,0.11313049686428181
62,0.04237493112438331,0.10407371014714467
63,0.0024672842360864335,0.024218545888423572
64,0.013831415310428693,0.05962167145874628
65,0.0033433618959173425,0.02553282744785541
66,0.029770986282593524,0.08706550002106993
67,0.021550973568628756,0.07498664416186031
68,0.007609419265000446,0.04527670282942691
69,0.07119112249586042,0.13482737499736142
70,0.013056258894180897,0.05835722921655338
71,0.004514875134839965,0.03420079183233746
72,0.004449929393048629,0.03136358024074985
73,0.010568699412987805,0.05113339191889278
74,0.0059297806701024604,0.03869182022292058
75,0.0033089335085532863,0.028604030552110908
76,0.010379258567336786,0.052431496489726545
77,0.004119812563556986,0.03312954835026743
78,0.051170845665053075,0.11305895674366494
79,0.010140760859528797,0.04993920594934521
80,0.07322354288335561,0.13555856088725646
81,0.004468989364224425,0.023874415361487666
82,0.021672546360055795,0.07569887488908009
83,0.04154776793334189,0.10552819101178142
84,0.004652550816870058,0.03250932133218874
85,0.013067452405641018,0.057942516251513546
86,0.026774179231017294,0.08312290373896931
87,0.015917561515864185,0.06182046515173576
88,0.07441670685714342,0.14013019737059962
89,0.009627638154106784,0.04136860278485784
90,0.060662268628397624,0.12389236016561041
91,0.00525070677960222,0.028389478577140807
92,0.08303532682631087,0.14466922891108702
93,0.026449218756752487,0.08405321277544424
94,0.009243451372435619,0.047057582934669454
95,0.0041343545335643245,0.017166396616046648
96,0.001851116329700597,0.020680437934411523
97,0.026988386239038785,0.08207835694841684
98,0.01700292209238779,0.06475760007513857
99,0.05881154727210194,0.12329807335916072
100,0.0037142601301920833,0.023057522089281253
101,0.0027567566745213823,0.01610578059076217
102,0.050412621702111866,0.11228572393088511
103,0.006945982669588355,0.028328956715432556
104,0.058478315889437985,0.12104309218290674
105,0.02440074955112862,0.07980592080366011
106,0.01747048971509902,0.06690861435072655
107,0.018955520919297912,0.07043348059763503
108,0.016780096580808677,0.06300512222634004
109,0.03572364341368717,0.09465307310775103
110,0.007785990781525758,0.04413222322507571
111,0.010122421532176426,0.05114561306977208
112,0.027179421541668768,0.08481943741191382
113,0.006520004571330736,0.026553687718541177
114,0.052201183995961846,0.11535322375597565
115,0.05207579266853245,0.11603490459238523
116,0.00071453975222773,0.010434666567822312
117,0.018768198032210855,0.06431225424071085
118,0.008363027431910126,0.04401339443927715
119,0.008225571716779845,0.046664136206781684
120,0.024774875393413033,0.07993250758703078
121,0.014890517861119546,0.06268919846287804
122,0.011612370280192932,0.05437430572793043
123,0.0349511562348069,0.09389636206351655
124,0.01623000870212306,0.0660957112060322
125,0.0064456192992289624,0.041068610362304935
126,0.07125927664678458,0.13367037614990482
127,0.002148818048047244,0.0206536541550188
128,0.009335640534557203,0.048893817489047205
129,0.037277472189661334,0.09801640367057951
130,0.028828760707111916,0.08465431465022352
131,0.04255357299370904,0.10623492806933052
132,0.0018829437862157314,0.019803877821932655
133,0.004616003827365125,0.031868281678436645
134,0.010278701718323818,0.051709692461426926
135,0.03088201686741766,0.08952658770846762
136,0.03215828935052292,0.08764062541238557
137,0.016825575101110046,0.06645387922937021
138,0.012633654633682994,0.05754271809232695
139,0.020622820210356656,0.07312384152192458
140,0.024576326746569073,0.07982531543243436
141,0.03934501964324978,0.10001926931495551
142,0.008420473580174292,0.04736184515128627
143,0.009704574982754085,0.05027991135925606
144,0.0038300437624354438,0.02419188678133726
145,0.0050392794141919505,0.025066314843254403
146,0.008926983289872263,0.03170759729446764
147,0.03350963851150845,0.09350163835482786
148,0.012303653237926745,0.05529097626718246
149,0.019916417036200448,0.06956252450516455
150,0.010546205485021679,0.05020902726497079
151,0.0047626343627628276,0.03224930314091121
152,0.022118887829083462,0.07713825656286188
153,0.013430567928643262,0.06003052444329919
154,0.009325509425976182,0.0454356411318699
155,0.006317150214695635,0.03734815765793733
156,0.0023254962642905164,0.018582221739415525
157,0.0029402157187125143,0.025026879665897856
158,0.019411739605691803,0.07170646249313602
159,0.016546150638529517,0.06422564688688011
160,0.03186652634793249,0.09065805064811759
161,0.04330079290068234,0.10353948431640189
162,0.01762705122852541,0.06791258155538878
163,0.022471921195600108,0.07457328323216116
164,0.004314858237090945,0.033318475066778194
165,0.001794806283462476,0.019620321443024627
166,0.03614074900327277,0.0977953344539111
167,0.011317680911886053,0.05403899917823407
168,0.0666955806776787,0.13187505588335344
169,0.08843972166744346,0.14727881342802393
170,0.02630594789020377,0.0805975251098525
171,0.02174760186224025,0.07553287902906766
172,0.040835924372987525,0.10311677593551978
173,0.0028532503480065887,0.024547105646238156
174,0.0742750078226197,0.13671994485872835
175,0.023532780182977074,0.07675045268371024
176,0.030410733867504598,0.08634721061886542
177,0.03025214626835125,0.08543821481922244
178,0.03484408426727242,0.09503126466241141
179,0.01527124015966775,0.0625021266938289
180,0.010041851518168471,0.05081588923000033
181,0.017739046743298577,0.06723492992284517
182,0.06985568250521454,0.13356734030539094
183,0.04583825110948892,0.10801987673626505
184,0.028451572869288917,0.08712684991327668
185,0.01804440814517072,0.06854843603219136
186,0.032572266889509136,0.07918271404060402
187,0.019986863357910313,0.07271975358081936
188,0.020127557445939435,0.07293307501659596
189,0.0028535095956122815,0.02515964668106784
190,0.07806451846358894,0.14269478200228516
191,0.022294455931003973,0.07674311710534731
192,0.014214065555390355,0.0602034162566212
193,0.013639003737190888,0.06047959545111696
194,0.013767604404694126,0.057929966952594614
195,0.03229968374603368,0.09129280342853126
196,0.0019113719243767859,0.020922568577780135
197,0.01258777705893874,0.057985096815413695
198,0.006926097755680051,0.04288870510513217
199,0.02174197745483174,0.07449319590068641
200,0.005232591159223612,0.03550425755782682
201,0.012290317362038276,0.05572739087298755
202,0.030002720439807833,0.08932062095219463
203,0.0030909413995419055,0.011768159352682805
204,0.0016398572477113293,0.02043640514468299
205,0.06438338716929524,0.12814447018604125
206,0.02892365098926683,0.08641306955323937
207,0.011084299166428764,0.03590921629599165
208,0.02988685587827166,0.08478256131996459
209,0.014073410166832634,0.06065999871802852
210,0.024220833486358374,0.07858760874726695
211,0.024451670323962584,0.08024274139576756
212,0.001813239902610488,0.021122218498876574
213,0.11927364961596465,0.17471565254436836
214,0.00810583324475502,0.0430544080177996
215,0.008227501294009095,0.04624248352139904
216,0.06505034219624342,0.12286370484160088
217,0.01798675801134908,0.06568797413209586
218,0.04898718477170847,0.11371905331369446
219,0.010151001361673502,0.05163001629121431
220,0.01366104809023733,0.05560972619595782
221,0.01019213810124607,0.050436226111212484
222,0.003808847122272259,0.02886239408888052
223,0.056299931062419546,0.12097357768324368
224,0.005905492260391319,0.039401995607952815
225,0.029763106033563965,0.08769728128886968
226,0.0029960347868054956,0.02177666781147844
227,0.041477647424281436,0.10267747966989624
228,0.02392957202657914,0.07937273300682245
229,0.02028282812048903,0.07358562558413158
230,0.02561376524093057,0.08231811775581338
231,0.03022747997729214,0.08850780518711684
232,0.050582799440900224,0.1117490733893349
233,0.008006292478533399,0.04659044868889035
234,0.006211486756255042,0.04083563984615592
235,0.02414618222544825,0.0797665023575134
236,0.008271296533467629,0.046846427776304586
237,0.002792869376526885,0.017207502227413903
238,0.017163741703621716,0.06411127814805133
239,0.053204373032011205,0.11705140690588041
240,0.0235126444814956,0.07679958275841685
241,0.0878760594581964,0.14791678625076543
242,0.01225764118402295,0.0565128781687773
243,0.05053495158664289,0.1136705283590534
244,0.01932007853351903,0.07164304274220881
245,0.019161286592980723,0.07082137501451642
246,0.005407755850218255,0.021923021562859368
247,0.014138434835398832,0.05953820818140618
248,0.0233554849724315,0.0758938743946004
249,0.011366410909558597,0.05410039355565289
250,0.0632170543608863,0.12713691689887066
251,0.07471190700884332,0.13628709951575319
252,0.01331676771731654,0.05965700840997002
253,0.008363040643292782,0.046633511661548055
254,0.020458067849405386,0.07193274407202678
