,KL,TV
0,0.08732855856025157,0.14191208526996357
1,0.054381157202096034,0.11328241857835908
2,0.061770730960866924,0.12266980221305233
3,0.07555665536181991,0.13710657348160654
4,0.0837054994453532,0.1433241004653363
5,0.06373953965948465,0.12206640908856153
6,0.030283549934670542,0.08487236168910084
7,0.10750797775967284,0.159475576256657
8,0.06651960388531811,0.12445400501942919
9,0.04715834841075248,0.10782670878710857
10,0.09063960195258622,0.13993098411646587
11,0.05333651537305836,0.11401624129791794
12,0.09279486020314977,0.15006464332721278
13,0.061817799630803826,0.12304948297914448
14,0.11855129454157355,0.1692424737150722
15,0.08019305667172992,0.14242360971343507
16,0.040782637804215705,0.10016617847509163
17,0.07659977073636605,0.13634916553721607
18,0.06262272489001514,0.11715792039601339
19,0.05228136514345444,0.11075184888176454
20,0.09379111485141767,0.14933523059001028
21,0.17500458755333556,0.20429726800705594
22,0.03560067662026963,0.09174375877418882
23,0.11935827116085587,0.16934517056547024
24,0.07526959052614124,0.1343854866534098
25,0.07718125091023655,0.13115826051963544
26,0.0703627244275545,0.12538736239120135
27,0.10573345672709138,0.1604973648007481
28,0.03658969402420924,0.09415404897917062
29,0.05074248837815189,0.10832319842815946
30,0.08576465852491327,0.14205624007162443
31,0.06890067157828579,0.13065160410712287
32,0.05139449686841733,0.10643002037583325
33,0.057568642278310614,0.11364334644812701
34,0.10005889890365746,0.15195746019014048
35,0.09091905351695127,0.14541404718101975
36,0.05845926811364965,0.11642352735766888
37,0.0619741449938612,0.11655058406653658
38,0.01958723544221134,0.06647929241560704
39,0.04993056907045601,0.10765194632304738
40,0.032098944365485875,0.0872302112999581
41,0.11358320256665498,0.16518468510588308
42,0.09840698764361361,0.14891350052986232
43,0.09064623828925913,0.14156430456256758
44,0.09355151661020111,0.1461580189492488
45,0.040207092350970294,0.09432754272542701
46,0.06714048507478769,0.12713047820180834
47,0.12138034835821981,0.16611814947134979
48,0.05645181203951774,0.11539956921945577
49,0.06300818151920566,0.12112212043010183
50,0.08695200465002755,0.1416372424790633
51,0.10699542931052054,0.16029868161043473
52,0.03381051483793815,0.08618126326466995
53,0.04640639890705257,0.10388285419007035
54,0.07424537645396986,0.13233500566740286
55,0.045653606181476875,0.10119645278923434
56,0.08003193068626563,0.13556154822286065
57,0.0833609264217858,0.142838389935357
58,0.04346372810058642,0.1002839130496743
59,0.08058464686435014,0.1332190787698541
60,0.09160895332137063,0.14490752565091777
61,0.06233035948770992,0.12249930159291568
62,0.07621893318228501,0.13509099181940692
63,0.09678872606581632,0.15029633280915963
64,0.08383674738585638,0.13882190808332753
65,0.050211502234189895,0.1080237174031309
66,0.03861416924704901,0.09520795337084945
67,0.0919735038310703,0.14547071793545394
68,0.03336142313606642,0.08573393585342906
69,0.06060193729991886,0.11930696457113886
70,0.07500166844640899,0.13315030252535306
